split_id,seq1_time,c0_c1_copy_time,seq2_time,seq_fc_time,mb_device_0_start_time,mb_device_0_end_time,c0_c1_cp_start_time,c0_c1_cp_end_time,mb_device_1_start_time,mb_device_1_end_time,mb_fc_start_time,mb_fc_end_time,mb_device_0_start_datetime,mb_device_0_end_datetime,c0_c1_cp_start_datetime,c0_c1_cp_end_datetime,mb_device_1_start_datetime,mb_device_1_end_datetime,mb_fc_start_datetime,mb_fc_end_datetime
57,0.012865543365478516,6.818771362304688e-05,0.011880636215209961,0.00010371208190917969,1581617691.8164399,1581617691.8293054,1581617691.82931,1581617691.8293781,1581617691.8044477,1581617691.8163283,1581617691.8163326,1581617691.8164363,2020-02-13 13:14:51.816440,2020-02-13 13:14:51.829307,2020-02-13 13:14:51.829310,2020-02-13 13:14:51.829379,2020-02-13 13:14:51.804448,2020-02-13 13:14:51.816329,2020-02-13 13:14:51.816332,2020-02-13 13:14:51.816437
58,0.013299226760864258,7.271766662597656e-05,0.012616634368896484,0.00011014938354492188,1581617691.8421657,1581617691.855465,1581617691.8554692,1581617691.855542,1581617691.8294308,1581617691.8420475,1581617691.8420517,1581617691.842162,2020-02-13 13:14:51.842165,2020-02-13 13:14:51.855466,2020-02-13 13:14:51.855469,2020-02-13 13:14:51.855543,2020-02-13 13:14:51.829431,2020-02-13 13:14:51.842049,2020-02-13 13:14:51.842052,2020-02-13 13:14:51.842163
59,0.012797355651855469,0.0008139610290527344,0.011850357055664062,0.00010991096496582031,1581617691.8675625,1581617691.88036,1581617691.8803642,1581617691.8811781,1581617691.8555942,1581617691.8674445,1581617691.867449,1581617691.867559,2020-02-13 13:14:51.867562,2020-02-13 13:14:51.880361,2020-02-13 13:14:51.880364,2020-02-13 13:14:51.881179,2020-02-13 13:14:51.855594,2020-02-13 13:14:51.867446,2020-02-13 13:14:51.867449,2020-02-13 13:14:51.867560
60,0.012862920761108398,6.842613220214844e-05,0.011935710906982422,0.00011205673217773438,1581617691.8932874,1581617691.9061503,1581617691.9061549,1581617691.9062233,1581617691.8812315,1581617691.8931673,1581617691.8931718,1581617691.8932838,2020-02-13 13:14:51.893287,2020-02-13 13:14:51.906152,2020-02-13 13:14:51.906155,2020-02-13 13:14:51.906224,2020-02-13 13:14:51.881232,2020-02-13 13:14:51.893169,2020-02-13 13:14:51.893172,2020-02-13 13:14:51.893285
61,0.012892723083496094,6.818771362304688e-05,0.01274871826171875,0.00010538101196289062,1581617691.9191375,1581617691.9320302,1581617691.9320345,1581617691.9321027,1581617691.9062757,1581617691.9190245,1581617691.9190288,1581617691.9191341,2020-02-13 13:14:51.919137,2020-02-13 13:14:51.932031,2020-02-13 13:14:51.932034,2020-02-13 13:14:51.932103,2020-02-13 13:14:51.906276,2020-02-13 13:14:51.919026,2020-02-13 13:14:51.919029,2020-02-13 13:14:51.919135
62,0.01284480094909668,7.343292236328125e-05,0.0118408203125,0.0001049041748046875,1581617691.9441092,1581617691.956954,1581617691.9569585,1581617691.957032,1581617691.9321556,1581617691.9439964,1581617691.9440007,1581617691.9441056,2020-02-13 13:14:51.944109,2020-02-13 13:14:51.956955,2020-02-13 13:14:51.956958,2020-02-13 13:14:51.957033,2020-02-13 13:14:51.932156,2020-02-13 13:14:51.943998,2020-02-13 13:14:51.944001,2020-02-13 13:14:51.944107
63,0.014070749282836914,7.033348083496094e-05,0.012570858001708984,0.00011420249938964844,1581617691.969777,1581617691.9838479,1581617691.9838526,1581617691.983923,1581617691.9570844,1581617691.9696553,1581617691.9696593,1581617691.9697735,2020-02-13 13:14:51.969777,2020-02-13 13:14:51.983849,2020-02-13 13:14:51.983852,2020-02-13 13:14:51.983924,2020-02-13 13:14:51.957084,2020-02-13 13:14:51.969656,2020-02-13 13:14:51.969659,2020-02-13 13:14:51.969775
64,0.01286768913269043,0.0008304119110107422,0.011871814727783203,0.00011086463928222656,1581617691.995967,1581617692.0088346,1581617692.0088391,1581617692.0096695,1581617691.9839761,1581617691.995848,1581617691.9958525,1581617691.9959633,2020-02-13 13:14:51.995967,2020-02-13 13:14:52.008836,2020-02-13 13:14:52.008839,2020-02-13 13:14:52.009671,2020-02-13 13:14:51.983976,2020-02-13 13:14:51.995849,2020-02-13 13:14:51.995852,2020-02-13 13:14:51.995964
65,0.0130157470703125,6.794929504394531e-05,0.011919021606445312,0.00011777877807617188,1581617692.0217671,1581617692.034783,1581617692.0347877,1581617692.0348556,1581617692.0097225,1581617692.0216415,1581617692.0216458,1581617692.0217636,2020-02-13 13:14:52.021767,2020-02-13 13:14:52.034784,2020-02-13 13:14:52.034787,2020-02-13 13:14:52.034856,2020-02-13 13:14:52.009722,2020-02-13 13:14:52.021643,2020-02-13 13:14:52.021646,2020-02-13 13:14:52.021765
66,0.01287841796875,6.842613220214844e-05,0.01262807846069336,0.00011157989501953125,1581617692.047655,1581617692.0605335,1581617692.0605383,1581617692.0606067,1581617692.0349076,1581617692.0475357,1581617692.0475402,1581617692.0476518,2020-02-13 13:14:52.047655,2020-02-13 13:14:52.060535,2020-02-13 13:14:52.060538,2020-02-13 13:14:52.060607,2020-02-13 13:14:52.034907,2020-02-13 13:14:52.047537,2020-02-13 13:14:52.047540,2020-02-13 13:14:52.047653
67,0.01287388801574707,0.0008208751678466797,0.011893987655639648,0.00010395050048828125,1581617692.0726645,1581617692.0855384,1581617692.0855427,1581617692.0863636,1581617692.0606587,1581617692.0725527,1581617692.0725572,1581617692.0726612,2020-02-13 13:14:52.072664,2020-02-13 13:14:52.085539,2020-02-13 13:14:52.085543,2020-02-13 13:14:52.086365,2020-02-13 13:14:52.060659,2020-02-13 13:14:52.072554,2020-02-13 13:14:52.072557,2020-02-13 13:14:52.072662
68,0.013061046600341797,6.866455078125e-05,0.011868000030517578,0.000110626220703125,1581617692.0984023,1581617692.1114633,1581617692.111468,1581617692.1115367,1581617692.0864158,1581617692.0982838,1581617692.0982883,1581617692.098399,2020-02-13 13:14:52.098402,2020-02-13 13:14:52.111465,2020-02-13 13:14:52.111468,2020-02-13 13:14:52.111537,2020-02-13 13:14:52.086416,2020-02-13 13:14:52.098285,2020-02-13 13:14:52.098288,2020-02-13 13:14:52.098400
69,0.014192342758178711,6.794929504394531e-05,0.012672185897827148,0.00010585784912109375,1581617692.1243808,1581617692.1385732,1581617692.1385777,1581617692.1386456,1581617692.1115952,1581617692.1242673,1581617692.1242716,1581617692.1243775,2020-02-13 13:14:52.124381,2020-02-13 13:14:52.138574,2020-02-13 13:14:52.138577,2020-02-13 13:14:52.138647,2020-02-13 13:14:52.111595,2020-02-13 13:14:52.124268,2020-02-13 13:14:52.124271,2020-02-13 13:14:52.124378
70,0.012898921966552734,6.818771362304688e-05,0.012554645538330078,0.00011420249938964844,1581617692.151376,1581617692.164275,1581617692.1642792,1581617692.1643474,1581617692.1386988,1581617692.1512535,1581617692.1512582,1581617692.1513724,2020-02-13 13:14:52.151376,2020-02-13 13:14:52.164276,2020-02-13 13:14:52.164279,2020-02-13 13:14:52.164348,2020-02-13 13:14:52.138699,2020-02-13 13:14:52.151255,2020-02-13 13:14:52.151258,2020-02-13 13:14:52.151373
71,0.012872934341430664,6.747245788574219e-05,0.013559579849243164,0.00010347366333007812,1581617692.1780705,1581617692.1909435,1581617692.1909478,1581617692.1910152,1581617692.1643999,1581617692.1779594,1581617692.1779637,1581617692.1780672,2020-02-13 13:14:52.178070,2020-02-13 13:14:52.190945,2020-02-13 13:14:52.190948,2020-02-13 13:14:52.191016,2020-02-13 13:14:52.164400,2020-02-13 13:14:52.177961,2020-02-13 13:14:52.177964,2020-02-13 13:14:52.178068
72,0.012882471084594727,0.0008258819580078125,0.01185917854309082,0.00011038780212402344,1581617692.2030454,1581617692.2159278,1581617692.2159321,1581617692.216758,1581617692.191068,1581617692.202927,1581617692.2029314,1581617692.2030418,2020-02-13 13:14:52.203045,2020-02-13 13:14:52.215929,2020-02-13 13:14:52.215932,2020-02-13 13:14:52.216759,2020-02-13 13:14:52.191068,2020-02-13 13:14:52.202928,2020-02-13 13:14:52.202931,2020-02-13 13:14:52.203043
73,0.013043403625488281,6.747245788574219e-05,0.011928558349609375,0.0001125335693359375,1581617692.228859,1581617692.2419024,1581617692.241907,1581617692.2419744,1581617692.2168097,1581617692.2287383,1581617692.2287426,1581617692.2288551,2020-02-13 13:14:52.228859,2020-02-13 13:14:52.241904,2020-02-13 13:14:52.241907,2020-02-13 13:14:52.241975,2020-02-13 13:14:52.216810,2020-02-13 13:14:52.228740,2020-02-13 13:14:52.228743,2020-02-13 13:14:52.228856
74,0.013734817504882812,6.747245788574219e-05,0.013109207153320312,0.00011205673217773438,1581617692.2552829,1581617692.2690177,1581617692.2690222,1581617692.2690897,1581617692.242054,1581617692.2551632,1581617692.2551675,1581617692.2552795,2020-02-13 13:14:52.255283,2020-02-13 13:14:52.269019,2020-02-13 13:14:52.269022,2020-02-13 13:14:52.269090,2020-02-13 13:14:52.242054,2020-02-13 13:14:52.255164,2020-02-13 13:14:52.255167,2020-02-13 13:14:52.255280
75,0.012937307357788086,6.890296936035156e-05,0.011888504028320312,0.00010442733764648438,1581617692.2811425,1581617692.2940798,1581617692.294084,1581617692.294153,1581617692.2691417,1581617692.2810302,1581617692.2810345,1581617692.281139,2020-02-13 13:14:52.281142,2020-02-13 13:14:52.294081,2020-02-13 13:14:52.294084,2020-02-13 13:14:52.294154,2020-02-13 13:14:52.269142,2020-02-13 13:14:52.281031,2020-02-13 13:14:52.281034,2020-02-13 13:14:52.281140
76,0.012982845306396484,6.818771362304688e-05,0.0130157470703125,0.00011014938354492188,1581617692.3073454,1581617692.3203282,1581617692.3203325,1581617692.3204007,1581617692.2942114,1581617692.3072271,1581617692.3072317,1581617692.3073418,2020-02-13 13:14:52.307345,2020-02-13 13:14:52.320329,2020-02-13 13:14:52.320333,2020-02-13 13:14:52.320401,2020-02-13 13:14:52.294211,2020-02-13 13:14:52.307228,2020-02-13 13:14:52.307231,2020-02-13 13:14:52.307343
77,0.012961149215698242,0.0008254051208496094,0.011855125427246094,0.00010371208190917969,1581617692.3324277,1581617692.345389,1581617692.3453934,1581617692.3462188,1581617692.3204608,1581617692.332316,1581617692.3323205,1581617692.3324242,2020-02-13 13:14:52.332427,2020-02-13 13:14:52.345390,2020-02-13 13:14:52.345393,2020-02-13 13:14:52.346220,2020-02-13 13:14:52.320461,2020-02-13 13:14:52.332317,2020-02-13 13:14:52.332320,2020-02-13 13:14:52.332425
78,0.012963056564331055,6.794929504394531e-05,0.011918783187866211,0.00011014938354492188,1581617692.3583086,1581617692.3712716,1581617692.3712761,1581617692.371344,1581617692.3462715,1581617692.3581903,1581617692.3581948,1581617692.358305,2020-02-13 13:14:52.358308,2020-02-13 13:14:52.371273,2020-02-13 13:14:52.371276,2020-02-13 13:14:52.371345,2020-02-13 13:14:52.346272,2020-02-13 13:14:52.358192,2020-02-13 13:14:52.358195,2020-02-13 13:14:52.358306
79,0.012920141220092773,6.771087646484375e-05,0.012666940689086914,0.00011301040649414062,1581617692.3841856,1581617692.3971057,1581617692.3971102,1581617692.397178,1581617692.3713973,1581617692.3840642,1581617692.384069,1581617692.384182,2020-02-13 13:14:52.384185,2020-02-13 13:14:52.397107,2020-02-13 13:14:52.397110,2020-02-13 13:14:52.397178,2020-02-13 13:14:52.371397,2020-02-13 13:14:52.384066,2020-02-13 13:14:52.384069,2020-02-13 13:14:52.384183
80,0.01290583610534668,0.0008397102355957031,0.011898040771484375,0.00012445449829101562,1581617692.4092605,1581617692.4221663,1581617692.4221709,1581617692.4230106,1581617692.39723,1581617692.409128,1581617692.4091325,1581617692.409257,2020-02-13 13:14:52.409261,2020-02-13 13:14:52.422167,2020-02-13 13:14:52.422171,2020-02-13 13:14:52.423012,2020-02-13 13:14:52.397230,2020-02-13 13:14:52.409129,2020-02-13 13:14:52.409132,2020-02-13 13:14:52.409258
81,0.012933969497680664,6.794929504394531e-05,0.011941194534301758,0.00010561943054199219,1581617692.4351175,1581617692.4480515,1581617692.448056,1581617692.448124,1581617692.4230628,1581617692.435004,1581617692.4350083,1581617692.435114,2020-02-13 13:14:52.435117,2020-02-13 13:14:52.448053,2020-02-13 13:14:52.448056,2020-02-13 13:14:52.448124,2020-02-13 13:14:52.423063,2020-02-13 13:14:52.435005,2020-02-13 13:14:52.435008,2020-02-13 13:14:52.435115
82,0.013257503509521484,6.866455078125e-05,0.012643575668334961,0.0001049041748046875,1581617692.4609318,1581617692.4741893,1581617692.4741933,1581617692.474262,1581617692.4481757,1581617692.4608192,1581617692.4608235,1581617692.4609284,2020-02-13 13:14:52.460932,2020-02-13 13:14:52.474190,2020-02-13 13:14:52.474193,2020-02-13 13:14:52.474262,2020-02-13 13:14:52.448176,2020-02-13 13:14:52.460820,2020-02-13 13:14:52.460823,2020-02-13 13:14:52.460929
83,0.013388872146606445,7.05718994140625e-05,0.014000177383422852,0.00010824203491210938,1581617692.4884353,1581617692.5018241,1581617692.501829,1581617692.5018995,1581617692.4743185,1581617692.4883187,1581617692.4883237,1581617692.488432,2020-02-13 13:14:52.488435,2020-02-13 13:14:52.501826,2020-02-13 13:14:52.501829,2020-02-13 13:14:52.501900,2020-02-13 13:14:52.474319,2020-02-13 13:14:52.488320,2020-02-13 13:14:52.488323,2020-02-13 13:14:52.488433
84,0.012985944747924805,6.771087646484375e-05,0.01316976547241211,0.00010538101196289062,1581617692.5152373,1581617692.5282233,1581617692.5282276,1581617692.5282953,1581617692.5019538,1581617692.5151236,1581617692.5151284,1581617692.5152338,2020-02-13 13:14:52.515237,2020-02-13 13:14:52.528224,2020-02-13 13:14:52.528228,2020-02-13 13:14:52.528296,2020-02-13 13:14:52.501954,2020-02-13 13:14:52.515125,2020-02-13 13:14:52.515128,2020-02-13 13:14:52.515235
85,0.01294708251953125,0.0008227825164794922,0.012096881866455078,0.00011086463928222656,1581617692.5405645,1581617692.5535116,1581617692.5535164,1581617692.5543392,1581617692.5283484,1581617692.5404453,1581617692.5404499,1581617692.5405607,2020-02-13 13:14:52.540564,2020-02-13 13:14:52.553513,2020-02-13 13:14:52.553516,2020-02-13 13:14:52.554340,2020-02-13 13:14:52.528348,2020-02-13 13:14:52.540447,2020-02-13 13:14:52.540450,2020-02-13 13:14:52.540562
86,0.012937068939208984,6.747245788574219e-05,0.01192164421081543,0.00011348724365234375,1581617692.5664341,1581617692.5793712,1581617692.5793755,1581617692.579443,1581617692.5543914,1581617692.566313,1581617692.5663173,1581617692.5664308,2020-02-13 13:14:52.566434,2020-02-13 13:14:52.579372,2020-02-13 13:14:52.579375,2020-02-13 13:14:52.579444,2020-02-13 13:14:52.554391,2020-02-13 13:14:52.566314,2020-02-13 13:14:52.566317,2020-02-13 13:14:52.566432
87,0.012956380844116211,6.794929504394531e-05,0.012658834457397461,0.00010442733764648438,1581617692.592267,1581617692.6052234,1581617692.605228,1581617692.605296,1581617692.579496,1581617692.5921547,1581617692.592159,1581617692.5922635,2020-02-13 13:14:52.592267,2020-02-13 13:14:52.605225,2020-02-13 13:14:52.605228,2020-02-13 13:14:52.605297,2020-02-13 13:14:52.579496,2020-02-13 13:14:52.592156,2020-02-13 13:14:52.592159,2020-02-13 13:14:52.592264
88,0.013011455535888672,0.0008392333984375,0.011859893798828125,0.000110626220703125,1581617692.6173253,1581617692.6303368,1581617692.630341,1581617692.6311803,1581617692.605347,1581617692.6172068,1581617692.617211,1581617692.6173217,2020-02-13 13:14:52.617325,2020-02-13 13:14:52.630338,2020-02-13 13:14:52.630341,2020-02-13 13:14:52.631182,2020-02-13 13:14:52.605347,2020-02-13 13:14:52.617208,2020-02-13 13:14:52.617211,2020-02-13 13:14:52.617323
89,0.01297903060913086,6.794929504394531e-05,0.011891841888427734,0.00011038780212402344,1581617692.643243,1581617692.656222,1581617692.6562266,1581617692.6562946,1581617692.631233,1581617692.6431248,1581617692.643129,1581617692.6432395,2020-02-13 13:14:52.643243,2020-02-13 13:14:52.656223,2020-02-13 13:14:52.656226,2020-02-13 13:14:52.656295,2020-02-13 13:14:52.631233,2020-02-13 13:14:52.643126,2020-02-13 13:14:52.643129,2020-02-13 13:14:52.643240
90,0.012973308563232422,6.818771362304688e-05,0.01268315315246582,0.0001163482666015625,1581617692.669153,1581617692.6821263,1581617692.682131,1581617692.6821992,1581617692.6563451,1581617692.6690283,1581617692.6690328,1581617692.6691492,2020-02-13 13:14:52.669153,2020-02-13 13:14:52.682128,2020-02-13 13:14:52.682131,2020-02-13 13:14:52.682200,2020-02-13 13:14:52.656345,2020-02-13 13:14:52.669030,2020-02-13 13:14:52.669033,2020-02-13 13:14:52.669150
91,0.012972354888916016,7.2479248046875e-05,0.011897802352905273,0.00010991096496582031,1581617692.6942742,1581617692.7072465,1581617692.7072508,1581617692.7073233,1581617692.6822588,1581617692.6941566,1581617692.6941607,1581617692.6942706,2020-02-13 13:14:52.694274,2020-02-13 13:14:52.707248,2020-02-13 13:14:52.707251,2020-02-13 13:14:52.707324,2020-02-13 13:14:52.682259,2020-02-13 13:14:52.694158,2020-02-13 13:14:52.694160,2020-02-13 13:14:52.694272
92,0.013000249862670898,6.771087646484375e-05,0.012785911560058594,0.00010967254638671875,1581617692.7202811,1581617692.7332814,1581617692.733286,1581617692.7333536,1581617692.7073774,1581617692.7201633,1581617692.7201679,1581617692.7202775,2020-02-13 13:14:52.720281,2020-02-13 13:14:52.733283,2020-02-13 13:14:52.733286,2020-02-13 13:14:52.733354,2020-02-13 13:14:52.707377,2020-02-13 13:14:52.720165,2020-02-13 13:14:52.720168,2020-02-13 13:14:52.720278
93,0.013001680374145508,0.0008254051208496094,0.011902332305908203,0.00010442733764648438,1581617692.7454526,1581617692.7584543,1581617692.7584589,1581617692.7592843,1581617692.7334378,1581617692.74534,1581617692.7453449,1581617692.7454493,2020-02-13 13:14:52.745452,2020-02-13 13:14:52.758456,2020-02-13 13:14:52.758459,2020-02-13 13:14:52.759286,2020-02-13 13:14:52.733438,2020-02-13 13:14:52.745341,2020-02-13 13:14:52.745345,2020-02-13 13:14:52.745450
94,0.012952089309692383,6.771087646484375e-05,0.011922836303710938,0.00011038780212402344,1581617692.7713785,1581617692.7843306,1581617692.7843351,1581617692.7844028,1581617692.7593374,1581617692.7712603,1581617692.7712646,1581617692.771375,2020-02-13 13:14:52.771378,2020-02-13 13:14:52.784332,2020-02-13 13:14:52.784335,2020-02-13 13:14:52.784404,2020-02-13 13:14:52.759337,2020-02-13 13:14:52.771261,2020-02-13 13:14:52.771264,2020-02-13 13:14:52.771376
95,0.014461278915405273,7.176399230957031e-05,0.012791156768798828,0.00011110305786132812,1581617692.7973652,1581617692.8118265,1581617692.8118308,1581617692.8119025,1581617692.784455,1581617692.7972462,1581617692.7972507,1581617692.7973619,2020-02-13 13:14:52.797365,2020-02-13 13:14:52.811828,2020-02-13 13:14:52.811831,2020-02-13 13:14:52.811903,2020-02-13 13:14:52.784455,2020-02-13 13:14:52.797247,2020-02-13 13:14:52.797251,2020-02-13 13:14:52.797363
96,0.013008594512939453,6.842613220214844e-05,0.011867761611938477,0.00010991096496582031,1581617692.8239408,1581617692.8369493,1581617692.8369539,1581617692.8370223,1581617692.8119547,1581617692.8238225,1581617692.8238273,1581617692.8239372,2020-02-13 13:14:52.823941,2020-02-13 13:14:52.836951,2020-02-13 13:14:52.836954,2020-02-13 13:14:52.837023,2020-02-13 13:14:52.811955,2020-02-13 13:14:52.823824,2020-02-13 13:14:52.823827,2020-02-13 13:14:52.823938
97,0.013013124465942383,6.794929504394531e-05,0.012679100036621094,0.00011181831359863281,1581617692.849875,1581617692.862888,1581617692.8628929,1581617692.8629608,1581617692.837076,1581617692.849755,1581617692.8497596,1581617692.8498714,2020-02-13 13:14:52.849875,2020-02-13 13:14:52.862890,2020-02-13 13:14:52.862893,2020-02-13 13:14:52.862962,2020-02-13 13:14:52.837076,2020-02-13 13:14:52.849756,2020-02-13 13:14:52.849759,2020-02-13 13:14:52.849872
98,0.012975454330444336,0.0008246898651123047,0.011926889419555664,0.00010538101196289062,1581617692.8750594,1581617692.8880348,1581617692.888039,1581617692.8888638,1581617692.8630192,1581617692.874946,1581617692.8749504,1581617692.8750558,2020-02-13 13:14:52.875059,2020-02-13 13:14:52.888036,2020-02-13 13:14:52.888039,2020-02-13 13:14:52.888865,2020-02-13 13:14:52.863019,2020-02-13 13:14:52.874947,2020-02-13 13:14:52.874950,2020-02-13 13:14:52.875057
99,0.013108491897583008,7.295608520507812e-05,0.011982440948486328,0.00010466575622558594,1581617692.9010115,1581617692.91412,1581617692.9141243,1581617692.9141972,1581617692.8889165,1581617692.900899,1581617692.9009032,1581617692.901008,2020-02-13 13:14:52.901011,2020-02-13 13:14:52.914121,2020-02-13 13:14:52.914124,2020-02-13 13:14:52.914198,2020-02-13 13:14:52.888917,2020-02-13 13:14:52.900900,2020-02-13 13:14:52.900903,2020-02-13 13:14:52.901009
100,0.013005256652832031,6.747245788574219e-05,0.01279759407043457,0.00011038780212402344,1581617692.9271655,1581617692.9401708,1581617692.9401753,1581617692.9402428,1581617692.9142494,1581617692.927047,1581617692.9270515,1581617692.927162,2020-02-13 13:14:52.927165,2020-02-13 13:14:52.940172,2020-02-13 13:14:52.940175,2020-02-13 13:14:52.940243,2020-02-13 13:14:52.914250,2020-02-13 13:14:52.927048,2020-02-13 13:14:52.927051,2020-02-13 13:14:52.927163
101,0.012994527816772461,0.0008327960968017578,0.011889457702636719,0.00010967254638671875,1581617692.952303,1581617692.9652975,1581617692.965302,1581617692.9661348,1581617692.9402957,1581617692.9521852,1581617692.9521897,1581617692.9522994,2020-02-13 13:14:52.952303,2020-02-13 13:14:52.965299,2020-02-13 13:14:52.965302,2020-02-13 13:14:52.966136,2020-02-13 13:14:52.940296,2020-02-13 13:14:52.952186,2020-02-13 13:14:52.952189,2020-02-13 13:14:52.952300
102,0.01300954818725586,6.771087646484375e-05,0.011948823928833008,0.00010538101196289062,1581617692.9782481,1581617692.9912577,1581617692.9912622,1581617692.99133,1581617692.9661863,1581617692.978135,1581617692.9781394,1581617692.9782448,2020-02-13 13:14:52.978248,2020-02-13 13:14:52.991259,2020-02-13 13:14:52.991262,2020-02-13 13:14:52.991330,2020-02-13 13:14:52.966186,2020-02-13 13:14:52.978136,2020-02-13 13:14:52.978139,2020-02-13 13:14:52.978246
103,0.012989521026611328,6.794929504394531e-05,0.012653350830078125,0.00011134147644042969,1581617693.004156,1581617693.0171456,1581617693.01715,1581617693.0172179,1581617692.9913833,1581617693.0040367,1581617693.0040412,1581617693.0041525,2020-02-13 13:14:53.004156,2020-02-13 13:14:53.017147,2020-02-13 13:14:53.017150,2020-02-13 13:14:53.017218,2020-02-13 13:14:52.991383,2020-02-13 13:14:53.004038,2020-02-13 13:14:53.004041,2020-02-13 13:14:53.004154
104,0.013230085372924805,6.723403930664062e-05,0.011876106262207031,0.00010466575622558594,1581617693.0292597,1581617693.0424898,1581617693.0424943,1581617693.0425615,1581617693.0172713,1581617693.0291474,1581617693.0291517,1581617693.0292563,2020-02-13 13:14:53.029260,2020-02-13 13:14:53.042491,2020-02-13 13:14:53.042494,2020-02-13 13:14:53.042562,2020-02-13 13:14:53.017271,2020-02-13 13:14:53.029149,2020-02-13 13:14:53.029152,2020-02-13 13:14:53.029257
105,0.013030529022216797,7.43865966796875e-05,0.01265263557434082,0.0001049041748046875,1581617693.0553799,1581617693.0684104,1581617693.0684147,1581617693.068489,1581617693.0426142,1581617693.0552669,1581617693.0552714,1581617693.0553763,2020-02-13 13:14:53.055380,2020-02-13 13:14:53.068412,2020-02-13 13:14:53.068415,2020-02-13 13:14:53.068490,2020-02-13 13:14:53.042614,2020-02-13 13:14:53.055268,2020-02-13 13:14:53.055271,2020-02-13 13:14:53.055377
106,0.013766050338745117,0.0008668899536132812,0.01257634162902832,0.00010943412780761719,1581617693.0812361,1581617693.0950022,1581617693.0950065,1581617693.0958734,1581617693.0685425,1581617693.0811188,1581617693.081123,1581617693.0812325,2020-02-13 13:14:53.081236,2020-02-13 13:14:53.095003,2020-02-13 13:14:53.095006,2020-02-13 13:14:53.095874,2020-02-13 13:14:53.068543,2020-02-13 13:14:53.081120,2020-02-13 13:14:53.081123,2020-02-13 13:14:53.081234
107,0.012971878051757812,6.818771362304688e-05,0.011895418167114258,0.00010991096496582031,1581617693.1079395,1581617693.1209114,1581617693.120916,1581617693.120984,1581617693.0959258,1581617693.1078212,1581617693.107826,1581617693.107936,2020-02-13 13:14:53.107939,2020-02-13 13:14:53.120913,2020-02-13 13:14:53.120916,2020-02-13 13:14:53.120985,2020-02-13 13:14:53.095926,2020-02-13 13:14:53.107823,2020-02-13 13:14:53.107826,2020-02-13 13:14:53.107937
108,0.014815568923950195,6.794929504394531e-05,0.012664079666137695,0.0001232624053955078,1581617693.1338317,1581617693.1486473,1581617693.1486518,1581617693.1487198,1581617693.1210363,1581617693.1337004,1581617693.133705,1581617693.1338282,2020-02-13 13:14:53.133832,2020-02-13 13:14:53.148649,2020-02-13 13:14:53.148652,2020-02-13 13:14:53.148721,2020-02-13 13:14:53.121036,2020-02-13 13:14:53.133702,2020-02-13 13:14:53.133705,2020-02-13 13:14:53.133829
109,0.012994766235351562,0.0008089542388916016,0.011938810348510742,0.00012755393981933594,1581617693.1608531,1581617693.173848,1581617693.1738522,1581617693.1746612,1581617693.1487787,1581617693.1607175,1581617693.160722,1581617693.1608496,2020-02-13 13:14:53.160853,2020-02-13 13:14:53.173849,2020-02-13 13:14:53.173852,2020-02-13 13:14:53.174662,2020-02-13 13:14:53.148779,2020-02-13 13:14:53.160719,2020-02-13 13:14:53.160722,2020-02-13 13:14:53.160851
110,0.013066291809082031,6.866455078125e-05,0.011879920959472656,0.00011014938354492188,1581617693.186712,1581617693.1997783,1581617693.1997826,1581617693.1998513,1581617693.1747139,1581617693.1865938,1581617693.1865983,1581617693.1867085,2020-02-13 13:14:53.186712,2020-02-13 13:14:53.199779,2020-02-13 13:14:53.199782,2020-02-13 13:14:53.199852,2020-02-13 13:14:53.174714,2020-02-13 13:14:53.186595,2020-02-13 13:14:53.186598,2020-02-13 13:14:53.186710
111,0.013078689575195312,6.818771362304688e-05,0.012644767761230469,0.00011205673217773438,1581617693.2126958,1581617693.2257745,1581617693.2257793,1581617693.2258475,1581617693.199931,1581617693.2125757,1581617693.2125802,1581617693.2126923,2020-02-13 13:14:53.212696,2020-02-13 13:14:53.225776,2020-02-13 13:14:53.225779,2020-02-13 13:14:53.225848,2020-02-13 13:14:53.199931,2020-02-13 13:14:53.212577,2020-02-13 13:14:53.212580,2020-02-13 13:14:53.212693
112,0.013010740280151367,7.414817810058594e-05,0.011961221694946289,0.00010561943054199219,1581617693.237975,1581617693.2509856,1581617693.2509902,1581617693.2510643,1581617693.2259002,1581617693.2378614,1581617693.2378657,1581617693.2379713,2020-02-13 13:14:53.237975,2020-02-13 13:14:53.250987,2020-02-13 13:14:53.250990,2020-02-13 13:14:53.251065,2020-02-13 13:14:53.225900,2020-02-13 13:14:53.237862,2020-02-13 13:14:53.237866,2020-02-13 13:14:53.237972
113,0.013039350509643555,6.842613220214844e-05,0.012663602828979492,0.00011110305786132812,1581617693.2638996,1581617693.276939,1581617693.2769437,1581617693.277012,1581617693.2511168,1581617693.2637804,1581617693.263785,1581617693.263896,2020-02-13 13:14:53.263900,2020-02-13 13:14:53.276940,2020-02-13 13:14:53.276943,2020-02-13 13:14:53.277013,2020-02-13 13:14:53.251117,2020-02-13 13:14:53.263782,2020-02-13 13:14:53.263785,2020-02-13 13:14:53.263897
